"anno","nuts","zs","mm_prod"
1994,"ITH55",1000,541.08001708984375
1995,"ITH55",1000,846.719970703125
1996,"ITH55",1000,209.52000427246094
1997,"ITH55",1000,417.9599914550781
1998,"ITH55",1000,336.9599914550781
1999,"ITH55",1000,463.32000732421875
2000,"ITH55",1000,258.1199951171875
2001,"ITH55",1000,413.6400146484375
2002,"ITH55",1000,363.9599914550781
2003,"ITH55",1000,360.7200012207031
2004,"ITH55",1000,439.55999755859375
2005,"ITH55",1000,446.0400085449219
2006,"ITH55",1000,129.60000610351562
2007,"ITH55",1000,374.760009765625
2008,"ITH55",1000,281.8800048828125
2009,"ITH55",1000,389.8800048828125
2010,"ITH55",1000,471.9599914550781
2011,"ITH55",1000,349.9200134277344
2012,"ITH55",1000,343.44000244140625
2013,"ITH55",1000,62.63999938964844
2014,"ITH55",1000,301.32000732421875
1961,"ITH55",1100,407.1600036621094
1962,"ITH55",1100,330.4800109863281
1963,"ITH55",1100,341.2799987792969
1964,"ITH55",1100,338.0400085449219
1965,"ITH55",1100,627.47998046875
1966,"ITH55",1100,284.0400085449219
1967,"ITH55",1100,495.7200012207031
1968,"ITH55",1100,374.760009765625
1969,"ITH55",1100,417.9599914550781
1970,"ITH55",1100,265.67999267578125
1971,"ITH55",1100,255.9600067138672
1972,"ITH55",1100,378
1973,"ITH55",1100,277.55999755859375
1974,"ITH55",1100,455.760009765625
1975,"ITH55",1100,339.1199951171875
1976,"ITH55",1100,464.3999938964844
1977,"ITH55",1100,330.4800109863281
1978,"ITH55",1100,439.55999755859375
1979,"ITH55",1100,327.239990234375
1980,"ITH55",1100,304.55999755859375
1981,"ITH55",1100,448.20001220703125
1982,"ITH55",1100,365.0400085449219
1983,"ITH55",1100,271.0799865722656
1984,"ITH55",1100,315.3599853515625
1985,"ITH55",1100,308.8800048828125
1986,"ITH55",1100,366.1199951171875
1987,"ITH55",1100,578.8800048828125
1988,"ITH55",1100,284.0400085449219
1989,"ITH55",1100,231.1199951171875
1990,"ITH55",1100,372.6000061035156
1991,"ITH55",1100,405
1992,"ITH55",1100,550.79998779296875
1993,"ITH55",1100,328.32000732421875
1994,"ITH55",1100,401.760009765625
1995,"ITH55",1100,478.44000244140625
1996,"ITH55",1100,138.24000549316406
1997,"ITH55",1100,213.83999633789062
1998,"ITH55",1100,402.8399963378906
1999,"ITH55",1100,507.6000061035156
2000,"ITH55",1100,225.72000122070312
2001,"ITH55",1100,430.9200134277344
2002,"ITH55",1100,378
2003,"ITH55",1100,386.6400146484375
2004,"ITH55",1100,453.6000061035156
2005,"ITH55",1100,513
2006,"ITH55",1100,162
2007,"ITH55",1100,356.3999938964844
2008,"ITH55",1100,392.0400085449219
2009,"ITH55",1100,453.6000061035156
2010,"ITH55",1100,552.96002197265625
2011,"ITH55",1100,351
2012,"ITH55",1100,373.67999267578125
2013,"ITH55",1100,22.68000030517578
2014,"ITH55",1100,280.79998779296875
1961,"ITH55",1200,353.1600036621094
1962,"ITH55",1200,297
1963,"ITH55",1200,231.1199951171875
1964,"ITH55",1200,289.44000244140625
1965,"ITH55",1200,625.32000732421875
1966,"ITH55",1200,177.1199951171875
1967,"ITH55",1200,522.719970703125
1968,"ITH55",1200,330.4800109863281
1969,"ITH55",1200,321.8399963378906
1970,"ITH55",1200,348.8399963378906
1971,"ITH55",1200,227.8800048828125
1972,"ITH55",1200,328.32000732421875
1973,"ITH55",1200,476.2799987792969
1974,"ITH55",1200,470.8800048828125
1975,"ITH55",1200,300.239990234375
1976,"ITH55",1200,447.1199951171875
1977,"ITH55",1200,248.39999389648438
1978,"ITH55",1200,319.67999267578125
1979,"ITH55",1200,312.1199951171875
1980,"ITH55",1200,253.8000030517578
1981,"ITH55",1200,383.3999938964844
1982,"ITH55",1200,319.67999267578125
1983,"ITH55",1200,354.239990234375
1984,"ITH55",1200,300.239990234375
1985,"ITH55",1200,336.9599914550781
1986,"ITH55",1200,359.6400146484375
1987,"ITH55",1200,448.20001220703125
1988,"ITH55",1200,325.0799865722656
1989,"ITH55",1200,621
1990,"ITH55",1200,314.2799987792969
1991,"ITH55",1200,376.9200134277344
1992,"ITH55",1200,394.20001220703125
1993,"ITH55",1200,339.1199951171875
1994,"ITH55",1200,702
1995,"ITH55",1200,532.44000244140625
1996,"ITH55",1200,416.8800048828125
1997,"ITH55",1200,557.280029296875
1998,"ITH55",1200,303.4800109863281
1999,"ITH55",1200,460.0799865722656
2000,"ITH55",1200,438.4800109863281
2001,"ITH55",1200,446.0400085449219
2002,"ITH55",1200,347.760009765625
2003,"ITH55",1200,353.1600036621094
2004,"ITH55",1200,426.6000061035156
2005,"ITH55",1200,535.67999267578125
2006,"ITH55",1200,292.67999267578125
2007,"ITH55",1200,459
2008,"ITH55",1200,388.79998779296875
2009,"ITH55",1200,514.08001708984375
2010,"ITH55",1200,447.1199951171875
2011,"ITH55",1200,343.44000244140625
2012,"ITH55",1200,359.6400146484375
2013,"ITH55",1200,150.1199951171875
2014,"ITH55",1200,192.24000549316406
1961,"ITH55",1300,344.5199890136719
1962,"ITH55",1300,304.55999755859375
1963,"ITH55",1300,249.47999572753906
1964,"ITH55",1300,308.8800048828125
1965,"ITH55",1300,612.3599853515625
1966,"ITH55",1300,200.8800048828125
1967,"ITH55",1300,471.9599914550781
1968,"ITH55",1300,336.9599914550781
1969,"ITH55",1300,357.4800109863281
1970,"ITH55",1300,335.8800048828125
1971,"ITH55",1300,232.1999969482422
1972,"ITH55",1300,321.8399963378906
1973,"ITH55",1300,493.55999755859375
1974,"ITH55",1300,464.3999938964844
1975,"ITH55",1300,317.5199890136719
1976,"ITH55",1300,477.3599853515625
1977,"ITH55",1300,267.8399963378906
1978,"ITH55",1300,328.32000732421875
1979,"ITH55",1300,254.8800048828125
1980,"ITH55",1300,292.67999267578125
1981,"ITH55",1300,402.8399963378906
1982,"ITH55",1300,325.0799865722656
1983,"ITH55",1300,288.3599853515625
1984,"ITH55",1300,302.3999938964844
1985,"ITH55",1300,315.3599853515625
1986,"ITH55",1300,368.2799987792969
1987,"ITH55",1300,693.3599853515625
1988,"ITH55",1300,342.3599853515625
1989,"ITH55",1300,507.6000061035156
1990,"ITH55",1300,294.8399963378906
1991,"ITH55",1300,379.0799865722656
1992,"ITH55",1300,416.8800048828125
1993,"ITH55",1300,322.9200134277344
1994,"ITH55",1300,649.08001708984375
1995,"ITH55",1300,542.15997314453125
1996,"ITH55",1300,394.20001220703125
1997,"ITH55",1300,292.67999267578125
1998,"ITH55",1300,311.0400085449219
1999,"ITH55",1300,463.32000732421875
2000,"ITH55",1300,412.55999755859375
2001,"ITH55",1300,407.1600036621094
2002,"ITH55",1300,355.32000732421875
2003,"ITH55",1300,358.55999755859375
2004,"ITH55",1300,448.20001220703125
2005,"ITH55",1300,381.239990234375
2006,"ITH55",1300,143.63999938964844
2007,"ITH55",1300,239.75999450683594
2008,"ITH55",1300,356.3999938964844
2009,"ITH55",1300,386.6400146484375
2010,"ITH55",1300,449.2799987792969
2011,"ITH55",1300,194.39999389648438
2012,"ITH55",1300,376.9200134277344
2013,"ITH55",1300,56.15999984741211
2014,"ITH55",1300,91.80000305175781
1961,"ITH56",0,456.8399963378906
1962,"ITH56",0,406.0799865722656
1963,"ITH56",0,436.32000732421875
1964,"ITH56",0,260.2799987792969
1965,"ITH56",0,371.5199890136719
1966,"ITH56",0,461.1600036621094
1967,"ITH56",0,390.9599914550781
1968,"ITH56",0,439.55999755859375
1969,"ITH56",0,177.1199951171875
1970,"ITH56",0,532.44000244140625
1971,"ITH56",0,154.44000244140625
1972,"ITH56",0,137.16000366210938
1973,"ITH56",0,151.1999969482422
1974,"ITH56",0,165.24000549316406
1975,"ITH56",0,257.0400085449219
1976,"ITH56",0,200.8800048828125
1977,"ITH56",0,273.239990234375
1978,"ITH56",0,444.9599914550781
1979,"ITH56",0,288.3599853515625
1980,"ITH56",0,439.55999755859375
1981,"ITH56",0,169.55999755859375
1982,"ITH56",0,381.239990234375
1983,"ITH56",0,272.1600036621094
1984,"ITH56",0,420.1199951171875
1985,"ITH56",0,261.3599853515625
1986,"ITH56",0,735.47998046875
1987,"ITH56",0,119.87999725341797
1988,"ITH56",0,339.1199951171875
1989,"ITH56",0,480.6000061035156
1990,"ITH56",0,459
1991,"ITH56",0,290.5199890136719
1992,"ITH56",0,168.47999572753906
1993,"ITH56",0,341.2799987792969
1994,"ITH56",0,230.0399932861328
1995,"ITH56",0,542.15997314453125
1996,"ITH56",0,66.95999908447266
1997,"ITH56",0,238.67999267578125
1998,"ITH56",0,429.8399963378906
1999,"ITH56",0,413.6400146484375
2000,"ITH56",0,155.52000427246094
2001,"ITH56",0,382.32000732421875
2002,"ITH56",0,282.9599914550781
2003,"ITH56",0,199.8000030517578
2004,"ITH56",0,359.6400146484375
2005,"ITH56",0,219.24000549316406
2006,"ITH56",0,0
2007,"ITH56",0,120.95999908447266
2008,"ITH56",0,261.3599853515625
2009,"ITH56",0,264.6000061035156
2010,"ITH56",0,252.72000122070312
2011,"ITH56",0,334.79998779296875
2012,"ITH56",0,126.36000061035156
2013,"ITH56",0,6.480000019073486
2014,"ITH56",0,10.800000190734863
1961,"ITH57",600,367.20001220703125
1962,"ITH57",600,313.20001220703125
1963,"ITH57",600,270
1964,"ITH57",600,424.44000244140625
1965,"ITH57",600,470.8800048828125
1966,"ITH57",600,384.4800109863281
1967,"ITH57",600,455.760009765625
1968,"ITH57",600,366.1199951171875
1969,"ITH57",600,413.6400146484375
1970,"ITH57",600,616.67999267578125
1971,"ITH57",600,159.83999633789062
1972,"ITH57",600,349.9200134277344
1973,"ITH57",600,185.75999450683594
1974,"ITH57",600,298.0799865722656
1975,"ITH57",600,582.1199951171875
1976,"ITH57",600,340.20001220703125
1977,"ITH57",600,471.9599914550781
1978,"ITH57",600,511.9200134277344
1979,"ITH57",600,354.239990234375
1980,"ITH57",600,367.20001220703125
1981,"ITH57",600,511.9200134277344
1982,"ITH57",600,427.67999267578125
1983,"ITH57",600,502.20001220703125
1984,"ITH57",600,335.8800048828125
1985,"ITH57",600,387.7200012207031
1986,"ITH57",600,981.719970703125
1987,"ITH57",600,373.67999267578125
1988,"ITH57",600,330.4800109863281
1989,"ITH57",600,274.32000732421875
1990,"ITH57",600,419.0400085449219
1991,"ITH57",600,399.6000061035156
1992,"ITH57",600,429.8399963378906
1993,"ITH57",600,319.67999267578125
1994,"ITH57",600,427.67999267578125
1995,"ITH57",600,480.6000061035156
1996,"ITH57",600,245.16000366210938
1997,"ITH57",600,309.9599914550781
1998,"ITH57",600,378
1999,"ITH57",600,419.0400085449219
2000,"ITH57",600,173.8800048828125
2001,"ITH57",600,345.6000061035156
2002,"ITH57",600,360.7200012207031
2003,"ITH57",600,439.55999755859375
2004,"ITH57",600,321.8399963378906
2005,"ITH57",600,437.3999938964844
2006,"ITH57",600,0
2007,"ITH57",600,23.760000228881836
2008,"ITH57",600,298.0799865722656
2009,"ITH57",600,328.32000732421875
2010,"ITH57",600,443.8800048828125
2011,"ITH57",600,200.8800048828125
2012,"ITH57",600,145.8000030517578
2013,"ITH57",600,12.960000038146973
2014,"ITH57",600,170.63999938964844
1961,"ITH57",700,414.7200012207031
1962,"ITH57",700,322.9200134277344
1963,"ITH57",700,309.9599914550781
1964,"ITH57",700,453.6000061035156
1965,"ITH57",700,482.760009765625
1966,"ITH57",700,408.239990234375
1967,"ITH57",700,459
1968,"ITH57",700,362.8800048828125
1969,"ITH57",700,452.5199890136719
1970,"ITH57",700,648
1971,"ITH57",700,160.9199981689453
1972,"ITH57",700,370.44000244140625
1973,"ITH57",700,185.75999450683594
1974,"ITH57",700,293.760009765625
1975,"ITH57",700,633.96002197265625
1976,"ITH57",700,373.67999267578125
1977,"ITH57",700,465.4800109863281
1978,"ITH57",700,546.47998046875
1979,"ITH57",700,370.44000244140625
1980,"ITH57",700,392.0400085449219
1981,"ITH57",700,488.1600036621094
1982,"ITH57",700,382.32000732421875
1983,"ITH57",700,495.7200012207031
1984,"ITH57",700,378
1985,"ITH57",700,380.1600036621094
1986,"ITH57",700,1017.3599853515625
1987,"ITH57",700,381.239990234375
1988,"ITH57",700,252.72000122070312
1989,"ITH57",700,255.9600067138672
1990,"ITH57",700,459
1991,"ITH57",700,428.760009765625
1992,"ITH57",700,638.280029296875
1993,"ITH57",700,290.5199890136719
1994,"ITH57",700,429.8399963378906
1995,"ITH57",700,438.4800109863281
1996,"ITH57",700,233.27999877929688
1997,"ITH57",700,325.0799865722656
1998,"ITH57",700,353.1600036621094
1999,"ITH57",700,460.0799865722656
2000,"ITH57",700,234.36000061035156
2001,"ITH57",700,342.3599853515625
2002,"ITH57",700,370.44000244140625
2003,"ITH57",700,481.67999267578125
2004,"ITH57",700,359.6400146484375
2005,"ITH57",700,443.8800048828125
2006,"ITH57",700,0
2007,"ITH57",700,28.079999923706055
2008,"ITH57",700,280.79998779296875
2009,"ITH57",700,315.3599853515625
2010,"ITH57",700,432
2011,"ITH57",700,262.44000244140625
2012,"ITH57",700,103.68000030517578
2013,"ITH57",700,0
2014,"ITH57",700,183.60000610351562
1961,"ITH58",600,306.7200012207031
1962,"ITH58",600,324
1963,"ITH58",600,284.0400085449219
1964,"ITH58",600,403.9200134277344
1965,"ITH58",600,430.9200134277344
1966,"ITH58",600,287.2799987792969
1967,"ITH58",600,426.6000061035156
1968,"ITH58",600,345.6000061035156
1969,"ITH58",600,428.760009765625
1970,"ITH58",600,670.67999267578125
1971,"ITH58",600,154.44000244140625
1972,"ITH58",600,407.1600036621094
1973,"ITH58",600,189
1974,"ITH58",600,295.9200134277344
1975,"ITH58",600,462.239990234375
1976,"ITH58",600,328.32000732421875
1977,"ITH58",600,369.3599853515625
1978,"ITH58",600,425.5199890136719
1979,"ITH58",600,386.6400146484375
1980,"ITH58",600,318.6000061035156
1981,"ITH58",600,474.1199951171875
1982,"ITH58",600,365.0400085449219
1983,"ITH58",600,414.7200012207031
1984,"ITH58",600,298.0799865722656
1985,"ITH58",600,355.32000732421875
1986,"ITH58",600,894.239990234375
1987,"ITH58",600,334.79998779296875
1988,"ITH58",600,407.1600036621094
1989,"ITH58",600,298.0799865722656
1990,"ITH58",600,382.32000732421875
1991,"ITH58",600,351
1992,"ITH58",600,325.0799865722656
1993,"ITH58",600,314.2799987792969
1994,"ITH58",600,373.67999267578125
1995,"ITH58",600,423.3599853515625
1996,"ITH58",600,236.52000427246094
1997,"ITH58",600,321.8399963378906
1998,"ITH58",600,361.79998779296875
1999,"ITH58",600,331.55999755859375
2000,"ITH58",600,176.0399932861328
2001,"ITH58",600,327.239990234375
2002,"ITH58",600,330.4800109863281
2003,"ITH58",600,455.760009765625
2004,"ITH58",600,300.239990234375
2005,"ITH58",600,424.44000244140625
2006,"ITH58",600,17.280000686645508
2007,"ITH58",600,122.04000091552734
2008,"ITH58",600,417.9599914550781
2009,"ITH58",600,336.9599914550781
2010,"ITH58",600,483.8399963378906
2011,"ITH58",600,165.24000549316406
2012,"ITH58",600,162
2013,"ITH58",600,0
2014,"ITH58",600,173.8800048828125
1961,"ITH58",700,354.239990234375
1962,"ITH58",700,335.8800048828125
1963,"ITH58",700,321.8399963378906
1964,"ITH58",700,425.5199890136719
1965,"ITH58",700,453.6000061035156
1966,"ITH58",700,328.32000732421875
1967,"ITH58",700,454.67999267578125
1968,"ITH58",700,359.6400146484375
1969,"ITH58",700,395.2799987792969
1970,"ITH58",700,708.47998046875
1971,"ITH58",700,172.8000030517578
1972,"ITH58",700,573.47998046875
1973,"ITH58",700,200.8800048828125
1974,"ITH58",700,366.1199951171875
1975,"ITH58",700,595.08001708984375
1976,"ITH58",700,429.8399963378906
1977,"ITH58",700,409.32000732421875
1978,"ITH58",700,477.3599853515625
1979,"ITH58",700,400.67999267578125
1980,"ITH58",700,308.8800048828125
1981,"ITH58",700,509.760009765625
1982,"ITH58",700,388.79998779296875
1983,"ITH58",700,423.3599853515625
1984,"ITH58",700,322.9200134277344
1985,"ITH58",700,380.1600036621094
1986,"ITH58",700,1046.52001953125
1987,"ITH58",700,447.1199951171875
1988,"ITH58",700,403.9200134277344
1989,"ITH58",700,334.79998779296875
1990,"ITH58",700,416.8800048828125
1991,"ITH58",700,384.4800109863281
1992,"ITH58",700,342.3599853515625
1993,"ITH58",700,305.6400146484375
1994,"ITH58",700,461.1600036621094
1995,"ITH58",700,494.6400146484375
1996,"ITH58",700,224.63999938964844
1997,"ITH58",700,315.3599853515625
1998,"ITH58",700,330.4800109863281
1999,"ITH58",700,367.20001220703125
2000,"ITH58",700,216
2001,"ITH58",700,347.760009765625
2002,"ITH58",700,344.5199890136719
2003,"ITH58",700,522.719970703125
2004,"ITH58",700,316.44000244140625
2005,"ITH58",700,434.1600036621094
2006,"ITH58",700,18.360000610351562
2007,"ITH58",700,201.9600067138672
2008,"ITH58",700,456.8399963378906
2009,"ITH58",700,372.6000061035156
2010,"ITH58",700,513
2011,"ITH58",700,331.55999755859375
2012,"ITH58",700,228.9600067138672
2013,"ITH58",700,8.640000343322754
2014,"ITH58",700,228.9600067138672
1961,"ITH58",800,673.91998291015625
1962,"ITH58",800,403.9200134277344
1963,"ITH58",800,401.760009765625
1964,"ITH58",800,471.9599914550781
1965,"ITH58",800,494.6400146484375
1966,"ITH58",800,384.4800109863281
1967,"ITH58",800,486
1968,"ITH58",800,379.0799865722656
1969,"ITH58",800,520.55999755859375
1970,"ITH58",800,693.3599853515625
1971,"ITH58",800,115.55999755859375
1972,"ITH58",800,589.67999267578125
1973,"ITH58",800,217.0800018310547
1974,"ITH58",800,358.55999755859375
1975,"ITH58",800,552.96002197265625
1976,"ITH58",800,475.20001220703125
1977,"ITH58",800,482.760009765625
1978,"ITH58",800,584.280029296875
1979,"ITH58",800,441.7200012207031
1980,"ITH58",800,353.1600036621094
1981,"ITH58",800,589.67999267578125
1982,"ITH58",800,392.0400085449219
1983,"ITH58",800,525.96002197265625
1984,"ITH58",800,371.5199890136719
1985,"ITH58",800,378
1986,"ITH58",800,1135.0799560546875
1987,"ITH58",800,427.67999267578125
1988,"ITH58",800,253.8000030517578
1989,"ITH58",800,266.760009765625
1990,"ITH58",800,486
1991,"ITH58",800,409.32000732421875
1992,"ITH58",800,388.79998779296875
1993,"ITH58",800,131.75999450683594
1994,"ITH58",800,551.8800048828125
1995,"ITH58",800,433.0799865722656
1996,"ITH58",800,224.63999938964844
1997,"ITH58",800,248.39999389648438
1998,"ITH58",800,335.8800048828125
1999,"ITH58",800,422.2799987792969
2000,"ITH58",800,263.5199890136719
2001,"ITH58",800,336.9599914550781
2002,"ITH58",800,347.760009765625
2003,"ITH58",800,569.15997314453125
2004,"ITH58",800,420.1199951171875
2005,"ITH58",800,488.1600036621094
2006,"ITH58",800,131.75999450683594
2007,"ITH58",800,253.8000030517578
2008,"ITH58",800,546.47998046875
2009,"ITH58",800,457.9200134277344
2010,"ITH58",800,549.719970703125
2011,"ITH58",800,354.239990234375
2012,"ITH58",800,386.6400146484375
2013,"ITH58",800,39.959999084472656
2014,"ITH58",800,196.55999755859375
1961,"ITH58",900,434.1600036621094
1962,"ITH58",900,384.4800109863281
1963,"ITH58",900,380.1600036621094
1964,"ITH58",900,476.2799987792969
1965,"ITH58",900,541.08001708984375
1966,"ITH58",900,388.79998779296875
1967,"ITH58",900,494.6400146484375
1968,"ITH58",900,384.4800109863281
1969,"ITH58",900,616.67999267578125
1970,"ITH58",900,762.47998046875
1971,"ITH58",900,199.8000030517578
1972,"ITH58",900,670.67999267578125
1973,"ITH58",900,232.1999969482422
1974,"ITH58",900,505.44000244140625
1975,"ITH58",900,624.239990234375
1976,"ITH58",900,508.67999267578125
1977,"ITH58",900,478.44000244140625
1978,"ITH58",900,601.55999755859375
1979,"ITH58",900,453.6000061035156
1980,"ITH58",900,343.44000244140625
1981,"ITH58",900,575.6400146484375
1982,"ITH58",900,403.9200134277344
1983,"ITH58",900,460.0799865722656
1984,"ITH58",900,426.6000061035156
1985,"ITH58",900,409.32000732421875
1986,"ITH58",900,1149.1199951171875
1987,"ITH58",900,537.84002685546875
1988,"ITH58",900,435.239990234375
1989,"ITH58",900,464.3999938964844
1990,"ITH58",900,453.6000061035156
1991,"ITH58",900,408.239990234375
1992,"ITH58",900,367.20001220703125
1993,"ITH58",900,179.27999877929688
1994,"ITH58",900,586.44000244140625
1995,"ITH58",900,618.84002685546875
1996,"ITH58",900,241.9199981689453
1997,"ITH58",900,297
1998,"ITH58",900,366.1199951171875
1999,"ITH58",900,507.6000061035156
2000,"ITH58",900,286.20001220703125
2001,"ITH58",900,375.8399963378906
2002,"ITH58",900,351
2003,"ITH58",900,583.20001220703125
2004,"ITH58",900,417.9599914550781
2005,"ITH58",900,493.55999755859375
2006,"ITH58",900,160.9199981689453
2007,"ITH58",900,330.4800109863281
2008,"ITH58",900,538.91998291015625
2009,"ITH58",900,469.79998779296875
2010,"ITH58",900,592.91998291015625
2011,"ITH58",900,401.760009765625
2012,"ITH58",900,409.32000732421875
2013,"ITH58",900,66.95999908447266
2014,"ITH58",900,312.1199951171875
1961,"ITH58",1000,407.1600036621094
1962,"ITH58",1000,349.9200134277344
